CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDP
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1961,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1961,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1961,5921659485.03284
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1961,116987784.913739
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1961,67461644222.0352
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1961,167637907.381723
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1961,77741969043.1479
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1961,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1961,1302674324.88378
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1961,4961400439.31722
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1961,1076699900.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1961,185849535.298724
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1961,1133274574092.24
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1961,1383681651.13776
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1961,356199999.8219
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1961,17719500926.6905
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1961,271065999.783147
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1961,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1961,309558648106.402
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1961,350792507441.112
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1961,40400043936.4123
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1961,12910262578.4012
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1961,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1961,28350259476.5851
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1961,39232435753.0422
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1961,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1961,2088012282.35667
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1961,4426949090.41335
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1961,1831479830.70473
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1961,253885451.990572
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1961,3487229867.34153
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1961,44842760293.1924
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1961,748043501.231425
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1961,53508617686.0178
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1961,792959472.134266
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1961,642857134.285714
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1961,12483302.1198766
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1961,2417638423.22215
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1961,71358741142.5519
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1961,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1961,89675894612.8353
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1961,1444327731.09244
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1961,93268101022.5087
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1961,325549054205.905
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1961,35699985.7342857
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1961,174494200572.47
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1961,704145671.350213
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1961,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1961,2025693537.93302
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1961,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1961,699161943.856733
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1961,14159999985.84
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1961,313303886062.987
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1961,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1961,584351384.464088
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1961,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1961,159213426.501887
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1961,
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1961,1901856121.44173
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1961,604324383529.855
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1961,
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1961,485785231.729353
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1961,4467287894.87176
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1961,244144236.65331
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1961,13493833739.9949
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1961,5632460936.54576
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1961,531959561.160121
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1961,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1961,5670064168.21773
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1961,1137842040851.96
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1961,4118647627.04746
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1961,599026300.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1961,2897852693.27494
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1961,8171194489.33401
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1961,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1961,244832039.202506
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1961,21438148383.2079
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1961,1865100000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1961,3417516639.37596
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1961,
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1961,1107818944165.0
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1961,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1961,122000016.122
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1961,50316837320.1965
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1961,1222860428.55503
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1961,1058975258.60599
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1961,764629787.608839
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1961,327818552.996897
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1961,
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1961,191659914.211207
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1961,32263804167.3746
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1961,32274153936.369
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1961,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1961,107700000.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1961,17212687079.8146
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1961,43026042.8067933
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1961,11592024.3649978
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1961,945244972.331074
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1961,333975336.626596
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1961,71506835328.2545
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1961,171762891.713318
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1961,3034037871.75596
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1961,84250590001.3384
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1961,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1961,50316837320.1965
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1961,32274153936.369
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1961,584964620.678045
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1961,7971175166.29712
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1961,441524109.014675
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1961,217557259638.346
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1961,1547388781.43133
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1961,563300000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1961,13999964.9942542
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1961,8067267030.61863
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1961,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1961,1449220624663.54
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1961,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1961,9225996313.29187
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1961,696285714.285714
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1961,1096646600.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1962,
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1962,23506279899.9665
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1962,546666677.777778
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1962,11990534017.873
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1962,
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1962,
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1962,24450604877.6081
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1962,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1962,
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1962,19922563190.0008
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1962,7756110210.11966
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1962,213500005.79077
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1962,13264015675.3193
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1962,236434954.341059
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1962,379567099.735017
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1962,5081413339.78635
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1962,212254901.960784
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1962,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1962,31857591.8480346
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1962,94149985.9669446
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1962,448400673.400673
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1962,19231747851.5332
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1962,35644931.942153
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1962,124482773.992316
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1962,42227357845.3009
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1962,11879982958.856
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1962,5633224652.59091
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1962,47209188355.5452
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1962,645284474.559229
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1962,694247865.267079
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1962,3779841428.57143
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1962,166521239.863281
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1962,4955537980.05851
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1962,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1962,479180824.348506
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1962,2153917654.87214
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1962,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1962,
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1962,
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1962,824100000.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1962,2001444542.3228
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1962,65380076109.9713
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1962,164426987482.15
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1962,158388453382.132
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1962,1518208221.23969
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1962,
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1962,298819073251.177
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1962,16138545209.246
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1962,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1962,
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1962,
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1962,6340580854.39073
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1962,122906434.957814
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1962,75607529809.9288
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1962,182796536.499884
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1962,81247567647.2185
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1962,1382515654.47343
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1962,9122751.45318345
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1962,5213047711.42704
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1962,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1962,1143600000.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1962,194949512.544989
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1962,1222979975247.05
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1962,1612346412.26475
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1962,387749999.806125
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1962,19291312491.5232
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1962,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1962,281896799.774483
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1962,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1962,317296811852.145
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1962,362178039570.062
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1962,43393750351.9502
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1962,13806159755.9225
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1962,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1962,30520380944.1353
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1962,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1962,42161481824.7743
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1962,2260349684.08625
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1962,4693566411.78989
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1962,1954399501.75812
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1962,284916520.947168
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1962,2596557416.07218
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1962,50383891898.9911
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1962,777727689.37556
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1962,60723018623.179
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1962,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1962,868111400.008864
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1962,660000008.571429
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1962,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1962,12541635.3073527
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1962,2814626210.10081
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1962,
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1962,77592630259.6091
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1962,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1962,98223077655.4227
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1962,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1962,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1962,1434156378.60082
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1962,94753315348.1566
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1962,334089795902.263
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1962,41859983.2727507
