,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDP
322,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1961,
323,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1961,
324,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1961,
325,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1961,654100200.0
326,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1961,2434747053.99859
327,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1961,71596255522.1951
328,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1961,159940391122.294
329,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1961,155171539971.904
330,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1961,
331,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1961,
332,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1961,1753850416.75551
333,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1961,
334,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1961,268965206140.915
335,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1961,
336,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1961,13834300571.4849
337,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1961,
338,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1961,
339,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1961,
340,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1961,
341,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1961,5921659485.03284
342,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1961,116987784.913739
343,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1961,67461644222.0352
344,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1961,
345,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1961,
346,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1961,167637907.381723
347,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1961,77741969043.1479
348,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1961,
349,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1961,1302674324.88378
350,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1961,
351,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1961,
352,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1961,
353,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1961,
354,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1961,
355,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1961,4961400439.31722
356,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1961,
357,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1961,
358,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1961,1076699900.0
359,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1961,
360,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1961,185849535.298724
361,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1961,1133274574092.24
362,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1961,1383681651.13776
363,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1961,356199999.8219
364,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1961,17719500926.6905
365,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1961,
366,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1961,271065999.783147
367,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1961,
368,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1961,309558648106.402
369,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1961,350792507441.112
370,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1961,40400043936.4123
371,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1961,12910262578.4012
372,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1961,
373,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1961,28350259476.5851
374,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
375,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1961,39232435753.0422
376,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1961,
377,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1961,2088012282.35667
378,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1961,4426949090.41335
379,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1961,1831479830.70473
380,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1961,253885451.990572
381,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1961,3487229867.34153
382,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1961,44842760293.1924
383,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1961,748043501.231425
384,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1961,
385,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1961,53508617686.0178
386,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
387,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1961,792959472.134266
388,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
389,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1961,642857134.285714
390,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1961,
391,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1961,12483302.1198766
392,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1961,2417638423.22215
393,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1961,
394,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1961,71358741142.5519
395,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1961,
396,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1961,
397,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1961,
398,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1961,
399,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1961,
400,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1961,89675894612.8353
401,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1961,
402,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1961,
403,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1961,
404,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1961,1444327731.09244
405,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1961,93268101022.5087
406,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1961,325549054205.905
407,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1961,35699985.7342857
408,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1961,174494200572.47
409,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1961,
410,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1961,704145671.350213
411,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1961,
412,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1961,
413,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1961,
414,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1961,2025693537.93302
415,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1961,
416,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1961,
417,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1961,699161943.856733
418,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1961,
419,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1961,
420,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1961,14159999985.84
421,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1961,
422,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1961,313303886062.987
423,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1961,
424,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1961,
425,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1961,
426,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1961,584351384.464088
427,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1961,
428,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1961,
429,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1961,
430,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1961,
431,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
432,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1961,159213426.501887
433,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1961,
434,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1961,
435,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1961,1901856121.44173
436,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1961,604324383529.855
437,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1961,
438,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1961,
439,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1961,485785231.729353
440,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1961,4467287894.87176
441,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1961,244144236.65331
442,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1961,13493833739.9949
443,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1961,5632460936.54576
444,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1961,531959561.160121
445,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1961,
446,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1961,5670064168.21773
447,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1961,1137842040851.96
448,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
449,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1961,
450,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1961,4118647627.04746
451,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1961,599026300.0
452,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1961,2897852693.27494
453,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1961,8171194489.33401
454,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1961,
455,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1961,244832039.202506
456,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1961,
457,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1961,21438148383.2079
458,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1961,1865100000.0
459,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1961,
460,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1961,3417516639.37596
461,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1961,
462,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1961,
463,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1961,
464,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1961,1107818944165.0
465,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1961,
466,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1961,
467,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1961,
468,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1961,
469,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1961,122000016.122
470,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1961,50316837320.1965
471,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1961,
472,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1961,1222860428.55503
473,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1961,1058975258.60599
474,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1961,764629787.608839
475,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1961,
476,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1961,327818552.996897
477,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1961,
478,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1961,
479,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1961,191659914.211207
480,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1961,
481,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1961,32263804167.3746
482,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1961,
483,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1961,32274153936.369
484,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1961,
485,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1961,
486,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1961,107700000.0
487,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1961,
488,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1961,
489,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1961,17212687079.8146
490,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1961,43026042.8067933
491,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1961,
492,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1961,11592024.3649978
493,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1961,945244972.331074
494,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1961,
495,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1961,333975336.626596
496,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1961,71506835328.2545
497,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1961,
498,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1961,171762891.713318
499,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1961,3034037871.75596
500,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1961,
501,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1961,
502,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1961,84250590001.3384
503,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1961,
504,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
505,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1961,
506,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1961,50316837320.1965
507,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1961,32274153936.369
508,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1961,584964620.678045
509,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1961,
510,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1961,7971175166.29712
511,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1961,
512,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1961,
513,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1961,441524109.014675
514,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1961,
515,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1961,217557259638.346
516,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1961,1547388781.43133
517,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1961,563300000000.0
518,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1961,
519,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1961,13999964.9942542
520,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1961,8067267030.61863
521,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1961,
522,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1961,
523,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1961,
524,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1961,
525,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1961,1449220624663.54
526,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1961,
527,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1961,
528,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1961,
529,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1961,9225996313.29187
530,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1961,696285714.285714
531,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1961,1096646600.0
532,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1962,
533,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1962,23506279899.9665
534,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1962,546666677.777778
535,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1962,11990534017.873
536,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1962,
537,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1962,
538,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1962,
539,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1962,
540,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1962,
541,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1962,24450604877.6081
542,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1962,
543,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1962,
544,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1962,
545,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1962,19922563190.0008
546,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1962,7756110210.11966
547,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1962,
548,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1962,213500005.79077
549,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1962,13264015675.3193
550,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1962,236434954.341059
551,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1962,379567099.735017
552,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1962,5081413339.78635
553,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1962,
554,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1962,
555,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1962,212254901.960784
556,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1962,
557,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1962,
558,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1962,31857591.8480346
559,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1962,94149985.9669446
560,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1962,448400673.400673
561,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1962,19231747851.5332
562,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1962,
563,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1962,
564,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1962,
565,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1962,35644931.942153
566,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1962,124482773.992316
567,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1962,42227357845.3009
568,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1962,
569,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1962,11879982958.856
570,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1962,
571,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1962,5633224652.59091
572,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1962,47209188355.5452
573,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1962,645284474.559229
574,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1962,694247865.267079
575,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1962,3779841428.57143
576,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1962,166521239.863281
577,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1962,4955537980.05851
578,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1962,
579,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1962,
580,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1962,479180824.348506
581,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1962,2153917654.87214
582,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1962,
583,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1962,
584,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1962,
585,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1962,
586,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1962,
587,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1962,
588,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1962,
589,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1962,
590,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1962,
591,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1962,824100000.0
592,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1962,2001444542.3228
593,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1962,65380076109.9713
594,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1962,164426987482.15
595,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1962,158388453382.132
596,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1962,
597,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1962,
598,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1962,1518208221.23969
599,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1962,
600,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1962,298819073251.177
601,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1962,
602,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1962,16138545209.246
603,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1962,
604,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1962,
605,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1962,
606,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1962,
607,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1962,6340580854.39073
608,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1962,122906434.957814
609,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1962,75607529809.9288
610,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1962,
611,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1962,
612,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1962,182796536.499884
613,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1962,81247567647.2185
614,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1962,
615,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1962,1382515654.47343
616,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1962,
617,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1962,
618,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1962,
619,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1962,
620,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1962,9122751.45318345
621,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1962,5213047711.42704
622,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1962,
623,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1962,
624,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1962,1143600000.0
625,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1962,
626,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1962,194949512.544989
627,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1962,1222979975247.05
628,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1962,1612346412.26475
629,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1962,387749999.806125
630,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1962,19291312491.5232
631,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1962,
632,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1962,281896799.774483
633,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1962,
634,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1962,317296811852.145
635,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1962,362178039570.062
636,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1962,43393750351.9502
637,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1962,13806159755.9225
638,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1962,
639,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1962,30520380944.1353
640,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1962,
641,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1962,42161481824.7743
642,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1962,
